POINT_ID,NUTS0,NUTS1,NUTS2,TH_LAT,TH_LONG,DATE,OBS_TYPE,GPS_PROJ,GPS_PREC,GPS_LAT,GPS_LONG,GPS_ALT,OBS_DIST,OBS_DIR,LC1,LC1_SPECIES,LC1_PCT,LC2,LC2_SPECIES,LC2_PCT,OBS_RADIUS,LU1,LU2,AREA_SIZE,TREE_HEIGHT_SRV,FEATURE_WIDTH,LAND_MNGT,WM,WM_SOURCE,WM_TYPE,WM_DELIVERY,SOIL_TAKEN,SOIL_PLOUGH,SOIL_CROP,SOIL_STONES,TRANSECT,PHOTO_P,PHOTO_N,PHOTO_E,PHOTO_S,PHOTO_W
53683756,LV,LV0,LV00,55.79613608,26.86242469,1/7/09,1,WGS84,4,55.79614,26.8624,155,2,1,E20,,5,8,,0,2,U400,8,2,0,0,2,8,0,0,0,3,0,0,0,E20 A 61 E20 61 E20,1,1,1,1,1
50023758,LV,LV0,LV00,56.45073683,21.08571862,20/07/2009,1,WGS84,5,56.45074,21.08574,-1,1,1,C10,C12,5,8,,0,2,U120,8,3,2,2,2,8,0,0,0,3,0,0,0,C10 31 E20,1,1,1,1,1
50063758,LV,LV0,LV00,56.44518659,21.14982942,20/07/2009,1,WGS84,4,56.4452,21.14986,-5,2,1,C20,C22,5,8,,0,2,U120,8,4,2,2,2,8,0,0,0,3,0,0,0,C20 C30,1,1,1,1,1
50203758,LV,LV0,LV00,56.42551124,21.37408095,28/08/2009,1,WGS84,6,56.4255,21.37412,28,3,1,C30,C32,5,8,,0,2,U120,8,3,2,2,2,8,0,0,0,3,0,0,0,C30 E10 C20,1,1,1,1,1
50243758,LV,LV0,LV00,56.41981848,21.43811351,26/08/2009,3,WGS84,6,56.42399,21.44837,19,784,1,E20,,5,8,,0,2,U111,8,1,0,0,3,5,0,0,0,3,0,0,0,PI( E20 C30 G20 C30 E20 C30 F00 E20 F00 )PI,8,1,1,1,1
50383758,LV,LV0,LV00,56.3996448,21.66208805,26/08/2009,1,WGS84,6,56.39975,21.6618,45,21,1,C10,C1D,5,8,,0,2,U120,8,2,2,2,2,8,0,0,0,3,0,0,0,C10 32 PI( C10 E20 )PI,1,1,1,1,1
50423758,LV,LV0,LV00,56.3938098,21.72604058,30/08/2009,3,WGS84,6,56.39741,21.73841,86,861,1,C20,C22,5,8,,0,2,U120,8,4,2,2,3,8,0,0,0,3,0,0,0,PI( C20 G10 )PI,8,1,1,1,1
53263758,LV,LV0,LV00,55.89975651,26.21558865,7/7/09,1,WGS84,3,55.89975,26.21562,168,2,1,B71,,4,E10,,4,2,U111,8,1,0,0,2,5,0,0,0,3,0,0,0,B71 E10 E20 24 E20,1,1,1,1,1
53303758,LV,LV0,LV00,55.89168902,26.27803206,7/7/09,1,WGS84,3,55.89179,26.27831,181,21,1,D10,,5,8,,0,2,U364,8,3,1,0,2,8,0,0,0,3,0,0,0,D10 61 C10 PI( C10 C30 C10 )PI,1,1,1,1,1
53443758,LV,LV0,LV00,55.86321371,26.49639622,5/7/09,3,WGS84,10,55.86311,26.49559,98,51,1,A11,,5,8,,0,1,U370,8,1,0,0,3,8,0,0,0,3,0,0,0,PI( A )PI,8,1,1,1,1
53483758,LV,LV0,LV00,55.85500967,26.55873203,5/7/09,1,WGS84,4,55.85499,26.5586,85,6,1,C10,C1D,5,8,,0,2,U150,8,2,2,2,2,8,0,0,0,2,0,0,0,C10 61 C10 A 10 E10 E20 61 10 E20 E10 E20 C10,1,1,1,1,1
53623758,LV,LV0,LV00,55.82605712,26.77671708,1/7/09,1,WGS84,3,55.826058,26.77672,179,1,1,E20,,5,8,,0,2,U111,8,3,0,0,2,5,0,0,0,3,0,0,0,E20 24 62 E20 A E20,1,1,1,1,1
53663758,LV,LV0,LV00,55.81771692,26.83894386,1/7/09,1,WGS84,3,55.81773,26.83895,162,1,1,A22,,5,8,,0,1,U312,8,4,0,0,3,8,0,0,0,3,0,0,0,A 24 61 E20 H11 PI( H11 C10 )PI,1,1,1,1,1
49983760,LV,LV0,LV00,56.47398468,21.02671202,14/05/2009,1,WGS84,1,56.47399,21.02672,1,1,1,E20,,5,8,,0,2,U400,8,1,0,0,2,8,0,0,0,3,0,0,0,E20 E30 31 C10 E30 31 E30 31 C10 E30 61 31 C10 E30 31 14 E30 C10,1,1,1,1,1
50123760,LV,LV0,LV00,56.45452094,21.2511846,16/07/2009,1,WGS84,5,56.45452,21.2512,19,1,1,C30,C32,5,8,,0,2,U120,U150,4,2,2,2,8,0,0,0,3,0,0,0,C30 31 E20 62 01 31 C30,1,1,1,1,1
50163760,LV,LV0,LV00,56.44888854,21.31528066,28/08/2009,3,WGS84,5,56.44497,21.31828,20,475,1,C20,C22,5,8,,0,2,U120,8,3,2,2,3,8,0,0,0,3,0,0,0,PI( C20 )PI,8,1,1,1,1
50303760,LV,LV0,LV00,56.42892578,21.5394786,26/08/2009,1,WGS84,6,56.42892,21.5395,54,1,1,B32,,1,8,,0,1,U111,8,4,0,0,2,3,0,0,0,2,0,0,0,B32,1,1,1,1,1
50343760,LV,LV0,LV00,56.42315095,21.60349529,26/08/2009,1,WGS84,6,56.42318,21.60349,54,1,1,E20,,5,8,,0,2,U111,8,3,0,0,2,3,0,0,0,1,2,3,1,E20 C10 31 C10,1,1,1,1,1
50483760,LV,LV0,LV00,56.40269017,21.82741232,29/08/2009,3,WGS84,3,56.39957,21.832,134,448,1,C30,C32,5,8,,0,2,U120,8,3,2,2,3,8,0,0,0,3,0,0,0,PI( C30 E10 C30 )PI,8,1,1,1,1
50523760,LV,LV0,LV00,56.39677319,21.89134785,29/08/2009,3,WGS84,12,56.39786,21.88894,134,192,1,C20,C22,5,8,,0,2,U120,8,4,2,2,3,8,0,0,0,3,0,0,0,PI( C20 )PI,8,1,1,1,1
53183760,LV,LV0,LV00,55.93325088,26.09794049,7/7/09,3,WGS84,7,55.9374,26.08362,153,1000,1,E20,,5,8,,0,2,U400,8,3,0,0,3,8,0,0,0,3,0,0,0,PI( E20 C10 )PI,8,1,1,1,1
53223760,LV,LV0,LV00,55.92524014,26.16045721,7/7/09,1,WGS84,3,55.92525,26.16049,127,3,1,E20,,4,8,,0,2,U400,8,2,0,0,2,8,0,0,0,3,0,0,0,E20 A 62 E20 A 61 10 E30 C10 G20,1,1,1,1,1
53363760,LV,LV0,LV00,55.89696304,26.37907879,7/7/09,1,WGS84,4,55.89698,26.37904,130,3,1,C10,C1D,5,8,,0,2,U120,8,2,2,2,2,8,0,0,0,1,2,3,1,C10 E20 C10 E20 D10 C10,1,1,1,1,1
53403760,LV,LV0,LV00,55.88881552,26.44148839,5/7/09,3,WGS84,5,55.89429,26.45081,93,842,1,E20,,5,8,,0,2,U111,8,4,0,0,3,5,0,0,0,3,0,0,0,PI( E20 G10 E20 10 E20 )PI,8,1,1,1,1
53543760,LV,LV0,LV00,55.86006038,26.6597325,1/7/09,1,WGS84,3,55.86005,26.65975,142,1,1,E20,,5,8,,0,2,U111,8,2,0,0,2,5,0,0,0,2,0,0,0,E20 23 01 62 02 D20 24 E20 B14,1,1,1,1,1
53583760,LV,LV0,LV00,55.85177646,26.72203353,1/7/09,1,WGS84,3,55.85179,26.72205,157,1,1,E20,,5,8,,0,2,U111,8,4,0,0,2,5,0,0,0,2,0,0,0,E20 10 E20 B73 B75 A 10 E20 31 E20,1,1,1,1,1
53723760,LV,LV0,LV00,55.8225446,26.93989515,1/7/09,1,WGS84,3,55.82256,26.93985,152,3,1,E10,,5,8,,0,2,U120,8,2,1,0,2,8,0,0,0,1,2,3,1,E10 C20 C10 01 61 C30,1,1,1,1,1
50003762,LV,LV0,LV00,56.4889556,21.0639337,2/1/09,3,X,8888,88.888888,88.888888,8888,88888,1,G10,,5,8,,0,1,U130,U361,4,0,0,3,8,0,0,0,3,0,0,0,PI( G10 )PI,8,2,2,2,2
50083762,LV,LV0,LV00,56.47784349,21.19226962,16/07/2009,1,WGS84,4,56.47785,21.19223,18,2,1,E20,,5,8,,0,2,U111,8,3,0,0,2,5,0,0,0,3,0,0,0,E20 10 62 01 24 11 24 E10,1,1,1,1,1
50263762,LV,LV0,LV00,56.45237751,21.48077088,26/08/2009,1,WGS84,7,56.45236,21.48081,35,3,1,E10,,5,8,,0,2,U400,8,1,0,0,2,8,0,0,0,2,0,0,0,E10 C10 32 C10 PI( E20 C10 )PI,1,1,1,1,1
50323762,LV,LV0,LV00,56.44374633,21.57685857,26/08/2009,1,WGS84,4,56.44374,21.57682,57,3,1,C10,,5,8,,0,2,U400,8,2,2,1,1,8,0,0,0,1,2,4,1,C10 E20 24 62 24 E20 62 E30,1,1,1,1,1
50443762,LV,LV0,LV00,56.42627047,21.76891305,30/08/2009,1,WGS84,3,56.42631,21.76875,109,11,1,G10,,5,8,,0,1,U130,8,2,0,0,3,8,0,0,0,2,0,0,0,G10 PI( E20 )PI,1,1,1,1,1
53143762,LV,LV0,LV00,55.95868532,26.04269166,25/06/2009,1,WGS84,4,55.95868,26.04265,142,2,1,E20,,4,8,,0,2,U111,8,3,0,0,1,5,0,0,0,1,2,2,1,E20 61 23 E20,1,1,1,1,1
53203762,LV,LV0,LV00,55.94669737,26.13653231,9/7/09,1,WGS84,5,55.9467,26.13653,126,1,1,C10,C1D,5,8,,0,2,U361,U120,2,2,2,2,8,0,0,0,3,0,0,0,C10 62 24 E10 61 E20 24 11 01 E20 11 01 11 E20 14 E20 D20 G10,1,1,1,1,1
53323762,LV,LV0,LV00,55.92251599,26.32405353,7/7/09,1,WGS84,5,55.92256,26.32406,113,2,1,C20,C22,5,8,,0,2,U120,8,4,2,2,2,8,0,0,0,3,0,0,0,C20 E20 24 10 61 E20 A 24 10,1,1,1,1,1
53383762,LV,LV0,LV00,55.91032269,26.41773361,7/7/09,1,WGS84,3,55.91033,26.41774,95,1,1,B14,,5,8,,0,1,U111,8,4,0,0,2,3,0,0,0,3,0,0,0,B14 E20 31 E20 B14 02 61 E20,1,1,1,1,1
53683762,LV,LV0,LV00,55.84833262,26.88531907,1/7/09,3,WGS84,7,55.84855,26.88801,135,171,1,C30,C32,5,8,,0,2,U120,8,3,2,2,3,8,0,0,0,3,0,0,0,PI( C30 )PI H11 C30,8,1,1,1,1
53743762,LV,LV0,LV00,55.83573034,26.9786715,3/8/09,3,WGS84,5,55.86528,27.11653,144,9240,1,C30,C32,5,8,,0,2,U120,8,4,2,2,3,8,0,0,0,3,0,0,0,PI( C30 )PI,8,1,1,1,1
53923762,LV,LV0,LV00,55.79751613,27.25839523,2/1/09,3,X,8888,88.888888,88.888888,8888,88888,1,C20,C22,5,8,,0,2,U120,8,4,2,2,3,8,0,0,0,3,0,0,0,PI( C20 31 C20 )PI,8,2,2,2,2
53503762,LV,LV0,LV00,55.88573119,26.6049315,5/7/09,1,WGS84,5,55.88571,26.60495,108,2,1,C30,C32,5,8,,0,2,U120,8,4,2,2,2,8,0,0,0,3,0,0,0,C30 61 C20,1,1,1,1,1
53563762,LV,LV0,LV00,55.87333311,26.69844883,1/7/09,1,WGS84,3,55.87333,26.69847,144,1,1,E20,,5,8,,0,2,U111,8,2,0,0,1,5,0,0,0,2,0,0,0,E20 C10 E20 C10 32 C10 E20,1,1,1,1,1
49983764,LV,LV0,LV00,56.5094427,21.03697154,14/05/2009,1,WGS84,2,56.50944,21.03693,4,2,1,A21,,5,8,,0,1,U364,8,3,0,0,3,8,0,0,0,3,0,0,0,A 23 PI( 14 G10 )PI,1,1,1,1,1
50043764,LV,LV0,LV00,56.50113997,21.13328583,16/07/2009,1,WGS84,5,56.50114,21.1333,8,2,1,C30,C32,5,8,,0,2,U120,U150,4,2,2,2,8,0,0,0,3,0,0,0,C30 61 31 C30 61 31 14 D10,1,1,1,1,1
50123764,LV,LV0,LV00,56.48995855,21.26164438,27/08/2009,1,WGS84,7,56.48999,21.26165,47,2,1,B13,,1,8,,0,1,U111,8,3,0,0,2,3,0,0,0,1,1,1,1,B13 01 11 B21 B41 B23 A 23 B71 23 E20 23 C10,1,1,1,1,1
50163764,LV,LV0,LV00,56.48432025,21.32579753,28/08/2009,1,WGS84,4,56.48433,21.32581,20,2,1,B13,,1,8,,0,1,U111,8,2,0,0,2,3,0,0,0,2,0,0,0,B13 E20 01 61 01 E20 24 E20 31 01 62,1,1,1,1,1
50223764,LV,LV0,LV00,56.47580335,21.42199433,26/08/2009,1,WGS84,6,56.47599,21.42184,61,30,1,A11,,5,8,,0,1,U370,8,4,0,0,3,8,0,0,0,3,0,0,0,A B71 E20 24 E20 B71 E20 B21 61 E20,1,1,1,1,1
50303764,LV,LV0,LV00,56.46433659,21.55019483,28/08/2009,1,WGS84,6,56.46434,21.55017,54,2,1,A22,,5,8,,0,1,U312,8,4,0,0,3,8,0,0,0,3,0,0,0,A 02 E20 24 E20,1,1,1,1,1
50343764,LV,LV0,LV00,56.45855571,21.61426835,26/08/2009,1,WGS84,7,56.45855,21.61429,69,1,1,E20,,5,8,,0,2,U400,8,2,0,0,2,8,0,0,0,3,0,0,0,E20 62 22 E20 62 22 E20 E10,1,1,1,1,1
50403764,LV,LV0,LV00,56.44982507,21.71034496,30/08/2009,3,WGS84,4,56.45086,21.75079,153,2490,1,C10,C1D,5,8,,0,2,U120,8,3,2,2,3,8,0,0,0,3,0,0,0,PI( C10 G10 )PI,8,1,1,1,1
50483764,LV,LV0,LV00,56.43807354,21.8383838,29/08/2009,1,WGS84,4,56.43807,21.83843,159,2,1,E20,,5,8,,0,2,U111,8,3,0,0,2,3,0,0,0,2,0,0,0,E20 C10 E20,1,1,1,1,1
50523764,LV,LV0,LV00,56.43215038,21.9023759,2/1/09,3,X,8888,88.888888,88.888888,8888,88888,1,C30,C32,5,8,,0,2,U120,8,3,2,2,3,8,0,0,0,3,0,0,0,PI( C30 )PI,8,2,2,2,2
50583764,LV,LV0,LV00,56.42320643,21.99832964,5/9/09,1,WGS84,4,56.42321,21.9983,100,2,1,C20,C22,5,8,,0,2,U120,8,4,2,2,2,8,0,0,0,3,0,0,0,C20,1,1,1,1,1
51023764,LV,LV0,LV00,56.35545112,22.70070202,28/07/2009,1,WGS84,3,56.35569,22.70064,71,27,1,E30,,5,8,,0,2,U400,8,1,0,0,2,8,0,0,0,3,0,0,0,E30 G20 C10 PI( C10 E20 C10 E20 )PI,1,1,1,1,1
53103764,LV,LV0,LV00,55.98409687,25.98737491,25/06/2009,1,WGS84,3,55.9841,25.98736,144,1,1,C30,C32,4,8,,0,2,U120,8,2,2,2,2,8,0,0,0,3,0,0,0,C30 E20 C10 E20 10 E20 10 E20 24 14,1,1,1,1,1
53183764,LV,LV0,LV00,55.96815055,26.11258328,9/7/09,3,WGS84,5,55.96761,26.11814,142,352,1,C10,C1D,5,8,,0,2,U120,8,4,2,2,3,8,0,0,0,3,0,0,0,PI( C10 D10 C10 )PI,8,1,1,1,1
53223764,LV,LV0,LV00,55.96013166,26.17515198,9/7/09,1,WGS84,3,55.96012,26.17516,124,1,1,E20,,5,8,,0,2,U400,8,3,0,0,2,8,0,0,0,3,0,0,0,E20 C10 D10 32 E10 E20 B13,1,1,1,1,1
53283764,LV,LV0,LV00,55.94804624,26.26896048,7/7/09,3,WGS84,7,55.94638,26.26829,78,190,1,E20,,5,8,,0,2,U400,8,3,0,0,3,8,0,0,0,3,0,0,0,PI( E20 C10 G20 C10 E20 C10 31 C10 E20 10 )PI,8,1,1,1,1
53363764,LV,LV0,LV00,55.93182587,26.39395491,7/7/09,1,WGS84,4,55.93184,26.39394,92,1,1,C20,C22,5,8,,0,2,U120,8,3,2,2,2,8,0,0,0,3,0,0,0,C20 61 C10 E20 24 E20 PI( C10 E20 )PI,1,1,1,1,1
53403764,LV,LV0,LV00,55.92367009,26.45641615,5/7/09,1,WGS84,6,55.92366,26.4564,95,1,1,C20,C22,5,8,,0,2,U120,8,4,2,2,2,8,0,0,0,3,0,0,0,C20 62 C20 61 C20,1,1,1,1,1
53463764,LV,LV0,LV00,55.91137949,26.55006284,5/7/09,1,WGS84,3,55.91138,26.55007,123,0,1,C20,C22,5,8,,0,2,U120,8,4,2,2,2,8,0,0,0,3,0,0,0,C20 61 C20 61 C20,1,1,1,1,1
53543764,LV,LV0,LV00,55.89488583,26.67484041,1/7/09,1,WGS84,7,55.89496,26.67489,104,2,1,C20,C22,5,8,,0,2,U120,8,4,2,2,2,8,0,0,0,3,0,0,0,C20 61 C20,1,1,1,1,1
53583764,LV,LV0,LV00,55.88659353,26.73719274,5/7/09,1,WGS84,3,55.8866,26.73719,95,1,1,E20,,5,8,,0,2,U364,8,2,0,0,2,8,0,0,0,1,2,4,1,E20 10 E20 C10 62 C10 E10 61 E10,1,1,1,1,1
53643764,LV,LV0,LV00,55.87409831,26.83067546,1/7/09,1,WGS84,3,55.87409,26.83066,157,0,1,B11,,5,8,,0,1,U111,8,4,0,0,2,5,0,0,0,3,0,0,0,B11 E20,1,1,1,1,1
53723764,LV,LV0,LV00,55.85733214,26.95523329,1/7/09,1,WGS84,3,55.85733,26.95523,140,0,1,E20,,5,8,,0,2,U111,8,3,0,0,1,5,0,0,0,1,2,2,1,E20 C30 E20 F00 G10 F00 E20,1,1,1,1,1
53763764,LV,LV0,LV00,55.84890371,27.01747528,3/8/09,3,WGS84,3,55.86527,27.11652,144,6460,1,E20,,5,8,,0,2,U111,8,2,0,0,3,5,0,0,0,3,0,0,0,PI( E20 01 62 E20 )PI,8,1,1,1,1
53903764,LV,LV0,LV00,55.81916654,27.23512716,2/1/09,3,X,8888,88.888888,88.888888,8888,88888,1,E30,,4,8,,0,2,U120,8,3,0,0,3,8,0,0,0,3,0,0,0,PI( E30 C20 )PI,8,2,2,2,2
53943764,LV,LV0,LV00,55.81060238,27.2972574,2/1/09,3,X,8888,88.888888,88.888888,8888,88888,1,C10,C1D,5,8,,0,2,U120,8,3,2,2,3,8,0,0,0,3,0,0,0,PI( C10 01 61 E30 61 E30 C10 )PI,8,2,2,2,2
50083766,LV,LV0,LV00,56.51328654,21.20268366,26/06/2009,1,WGS84,3,56.51329,21.20267,22,2,1,E20,,5,8,,0,2,U111,8,3,0,0,2,5,0,0,0,2,0,0,0,E20 24 E20 31 01,1,1,1,1,1
50263766,LV,LV0,LV00,56.48779387,21.49144188,26/08/2009,3,WGS84,5,56.489,21.50131,52,621,1,C10,C1D,5,8,,0,2,U120,8,3,2,2,3,8,0,0,0,3,0,0,0,PI( C10 02 31 02 E20 )PI,8,1,1,1,1
50443766,LV,LV0,LV00,56.46165951,21.77983984,30/08/2009,3,WGS84,4,56.45665,21.76184,149,1240,1,C30,C32,5,8,,0,2,U120,8,4,2,2,3,8,0,0,0,3,0,0,0,PI( C30 )PI,8,1,1,1,1
50623766,LV,LV0,LV00,56.43488476,22.06786946,5/9/09,1,WGS84,6,56.43488,22.06788,72,2,1,C10,C12,5,8,,0,2,U120,8,3,2,2,2,8,0,0,0,3,0,0,0,C10 32 C10 01 61 01 B45 61 B45,1,1,1,1,1
50803766,LV,LV0,LV00,56.40747097,22.35552279,30/08/2009,1,WGS84,4,56.40747,22.35556,71,2,1,E20,,5,8,,0,2,U370,8,1,0,0,2,8,0,0,0,1,2,3,1,E20 61 E20 62 11 E20 B71 E20 C10 61 C10 32 C10 B71 E20 61,1,1,1,1,1
50983766,LV,LV0,LV00,56.37941948,22.64279191,28/07/2009,1,WGS84,3,56.37942,22.64279,73,0,1,B13,,5,8,,0,1,U111,8,3,0,0,2,3,0,0,0,2,0,0,0,B13 02 11 01 62 24 01 31 01 B13,1,1,1,1,1
53143766,LV,LV0,LV00,55.99359209,26.05729791,25/06/2009,1,WGS84,5,55.99361,26.05729,169,2,1,E20,,5,8,,0,2,U111,8,3,0,0,1,5,0,0,0,2,0,0,0,E20 23 C10 31 14 E20 31 E20,1,1,1,1,1
53323766,LV,LV0,LV00,55.957386,26.33889367,7/7/09,1,WGS84,4,55.95737,26.33892,100,2,1,C20,C22,4,8,,0,2,U120,8,4,2,2,2,8,0,0,0,3,0,0,0,C20 31 C20 61 C20,1,1,1,1,1
53503766,LV,LV0,LV00,55.9205639,26.62000399,5/7/09,1,WGS84,5,55.92022,26.61985,114,40,1,E20,,5,8,,0,2,U370,8,1,0,0,2,8,0,0,0,2,0,0,0,E20 A 23 E20 61 E20,1,1,1,1,1
53683766,LV,LV0,LV00,55.8831275,26.90062235,1/7/09,1,WGS84,3,55.88313,26.90061,139,1,1,E20,,5,8,,0,2,U112,8,3,0,0,2,3,0,0,0,3,0,0,0,E20 61 E20 61 E20 23 C30,1,1,1,1,1
53743766,LV,LV0,LV00,55.87051249,26.99405137,23/08/2009,1,WGS84,3,55.87051,26.99405,97,0,1,E20,,5,8,,0,2,U111,U361,2,0,0,1,5,0,0,0,3,0,0,0,E20 G20,1,1,1,1,1
53863766,LV,LV0,LV00,55.84507853,27.18074233,3/8/09,3,WGS84,6,55.8694,27.15574,132,3130,1,C20,C22,5,8,,0,2,U120,8,4,2,2,3,8,0,0,0,3,0,0,0,PI( C20 01 61 E10 E20 )PI,8,1,1,1,1
54043766,LV,LV0,LV00,55.80641877,27.46035759,29/07/2009,3,WGS84,4,55.81549,27.43851,144,1700,1,E20,,5,8,,0,2,U111,8,3,0,0,3,5,0,0,0,3,0,0,0,PI( E20 B32 E20 B21 )PI,8,1,1,1,1
49983768,LV,LV0,LV00,56.54489989,21.04725358,27/05/2009,1,WGS84,1,56.54489,21.04725,6,1,1,A22,,5,8,,0,1,U312,8,4,0,0,3,8,0,0,0,3,0,0,0,A 11 14 F00,1,1,1,1,1
50023768,LV,LV0,LV00,56.53936687,21.11152481,26/06/2009,1,WGS84,3,56.53936,21.11155,8,2,1,E20,,5,8,,0,2,U111,8,3,0,0,2,5,0,0,0,1,2,1,2,E20 10 E20 A 24 62,1,1,1,1,1
50123768,LV,LV0,LV00,56.52539529,21.2721271,27/08/2009,2,WGS84,4,56.52467,21.27531,34,211,1,G10,,5,8,,0,1,U130,8,3,0,0,3,8,0,0,0,3,0,0,0,G10,1,1,1,1,1
50163768,LV,LV0,LV00,56.51975107,21.33633745,27/08/2009,1,WGS84,6,56.51975,21.33638,75,2,1,C30,C32,5,8,,0,2,U120,8,4,2,2,2,8,0,0,0,3,0,0,0,C30 G10 C30 61 C10,1,1,1,1,1
50203768,LV,LV0,LV00,56.51407512,21.4005302,26/08/2009,1,WGS84,4,56.51407,21.40051,55,1,1,E20,,5,8,,0,2,U111,8,3,0,0,2,3,0,0,0,3,0,0,0,E20 11 01 62 01 11 E20 24 E20,1,1,1,1,1
50303768,LV,LV0,LV00,56.49974646,21.56093451,25/08/2009,1,WGS84,5,56.49977,21.56093,76,2,1,B13,,1,8,,0,1,U111,8,3,0,0,2,3,0,0,0,2,0,0,0,B13 02 14 31 14 E20,1,1,1,1,1
50343768,LV,LV0,LV00,56.49395953,21.62506497,25/08/2009,2,WGS84,4,56.49403,21.62179,77,200,1,B32,,5,8,,0,1,U111,8,3,0,0,2,3,0,0,0,3,0,0,0,B32 PI( B32 )PI,1,1,1,1,1
50383768,LV,LV0,LV00,56.48814093,21.68917743,26/08/2009,2,WGS84,4,56.48874,21.68764,107,115,1,G10,,1,8,,0,1,U130,8,3,0,0,3,8,0,0,0,3,0,0,0,G10,1,1,1,1,1
50483768,LV,LV0,LV00,56.47345593,21.84937927,30/08/2009,3,WGS84,7,56.47099,21.84908,121,275,1,C30,C32,5,8,,0,2,U318,8,3,2,2,3,8,0,0,0,3,0,0,0,PI( C30 61 C30 )PI,8,1,1,1,1
50523768,LV,LV0,LV00,56.46752657,21.91342804,30/08/2009,1,WGS84,4,56.46754,21.91337,148,4,1,C20,C22,5,8,,0,2,U120,8,3,2,2,2,8,0,0,0,3,0,0,0,C20 C30 E10 B13 02 B21,1,1,1,1,1
50563768,LV,LV0,LV00,56.4615656,21.97745842,30/08/2009,3,WGS84,9,56.46572,21.9603,94,1150,1,C30,C32,5,8,,0,2,U120,8,4,2,2,3,8,0,0,0,3,0,0,0,PI( C30 )PI,8,1,1,1,1
50663768,LV,LV0,LV00,56.44652499,22.13745331,5/9/09,1,WGS84,4,56.44614,22.13687,53,56,1,E20,,5,8,,0,2,U111,8,3,0,0,1,3,0,0,0,2,0,0,0,E20 23 E20 PI( Bx1 )PI,1,1,1,1,1
50703768,LV,LV0,LV00,56.4404535,22.20141861,5/9/09,1,WGS84,4,56.44045,22.20143,64,1,1,B32,,1,8,,0,1,U111,8,3,0,0,2,3,0,0,0,3,0,0,0,B32,1,1,1,1,1
50743768,LV,LV0,LV00,56.43435047,22.26536513,5/9/09,1,WGS84,3,56.43435,22.26538,63,1,1,B11,,1,8,,0,1,U111,8,3,0,0,2,3,0,0,0,3,0,0,0,B11 B13,1,1,1,1,1
50843768,LV,LV0,LV00,56.41895499,22.42514866,6/9/09,1,WGS84,5,56.41896,22.42516,74,1,1,B11,,1,8,,0,1,U111,8,3,0,0,2,3,0,0,0,1,1,1,1,B11,1,1,1,1,1
50883768,LV,LV0,LV00,56.41274167,22.48902874,6/9/09,1,WGS84,5,56.41275,22.48904,78,2,1,B32,,3,8,,0,1,U111,8,3,0,0,2,3,0,0,0,2,0,0,0,B32,1,1,1,1,1
50923768,LV,LV0,LV00,56.40649688,22.55288964,30/07/2009,1,WGS84,4,56.40649,22.55287,81,2,1,E30,,4,8,,0,2,U112,8,3,0,0,2,5,0,0,0,1,2,4,1,E30,1,1,1,1,1
51023768,LV,LV0,LV00,56.39074729,22.71245744,28/07/2009,1,WGS84,5,56.39069,22.71242,93,5,1,C30,C32,5,8,,0,2,U120,8,3,2,2,2,8,0,0,0,2,0,0,0,C30 PI( D20 C30 )PI,1,1,1,1,1
51063768,LV,LV0,LV00,56.38439246,22.77625055,28/07/2009,1,WGS84,3,56.38439,22.77624,84,1,1,B11,,5,8,,0,1,U111,8,3,0,0,2,5,0,0,0,1,2,1,2,B11,1,1,1,1,1
51103768,LV,LV0,LV00,56.37800621,22.8400241,28/07/2009,1,WGS84,3,56.37801,22.84004,82,1,1,E20,,5,8,,0,2,U111,8,3,0,0,2,3,0,0,0,3,0,0,0,E20 G20 14 23 E20 B11 24 B11,1,1,1,1,1
51243768,LV,LV0,LV00,56.35540726,23.06307626,11/5/09,1,WGS84,3,56.35541,23.06308,94,0,1,B32,,4,8,,0,1,U111,8,4,0,0,2,3,0,0,0,3,0,0,0,B32 14 31 01 62,1,1,1,1,1
51283768,LV,LV0,LV00,56.34887988,23.12676074,11/5/09,1,WGS84,3,56.34889,23.12677,79,1,1,B32,,4,8,,0,1,U111,8,3,0,0,2,5,0,0,0,2,0,0,0,B32,1,1,1,1,1
53003768,LV,LV0,LV00,56.03879214,25.84517082,11/6/09,3,WGS84,5,56.02305,25.87892,127,2730,1,C20,C22,5,8,,0,2,U120,8,4,2,2,3,8,0,0,0,3,0,0,0,PI( C20 D10 )PI,8,1,1,1,1
53043768,LV,LV0,LV00,56.0309025,25.90789792,11/6/09,1,WGS84,3,56.03088,25.90789,123,3,1,G10,,5,8,,0,1,U130,8,4,0,0,3,8,0,0,0,3,0,0,0,G10 C30 E10,1,1,1,1,1
53083768,LV,LV0,LV00,56.02298229,25.97060152,25/06/2009,1,WGS84,4,56.02297,25.97064,140,2,1,C10,C1D,5,8,,0,2,U120,8,3,2,2,2,8,0,0,0,2,0,0,0,C10 D10 E20,1,1,1,1,1
53183768,LV,LV0,LV00,56.00304817,26.12725724,9/7/09,1,WGS84,4,56.00305,26.12727,175,1,1,C10,C1D,5,8,,0,2,U120,8,3,2,2,2,8,0,0,0,3,0,0,0,C10 D20 C10,1,1,1,1,1
53223768,LV,LV0,LV00,55.99502113,26.18987802,9/7/09,1,WGS84,3,55.99499,26.18992,180,4,1,D10,,5,8,,0,2,U400,8,3,1,0,2,8,0,0,0,3,0,0,0,D10 E30 D10 PI( D10 C10 )PI,1,1,1,1,1
